codice_isolato,data,popolazione,codice_gruppo,codice_localita,codice_municipalita,codice_quartiere,nome_gruppo,nome_localita,nome_municipalita,nome_quartiere
270423041,2019-04-16,80,3,270425097,5,11,Terraferma,Cipressina,Chirignago - Zelarino,"Cipressina, Zelarino, Trivignano"
270421792,2019-04-16,0,3,270425067,3,8,Terraferma,Favaro,Favaro Veneto,Favaro Veneto
270422190,2019-04-16,338,3,270425080,4,9,Terraferma,Bissuola,Mestre - Carpenedo,"Carpenedo, Bissuola"
270422086,2019-04-16,31,3,270425082,4,9,Terraferma,Carpenedo,Mestre - Carpenedo,"Carpenedo, Bissuola"
270421797,2019-04-16,30,3,270425079,3,8,Terraferma,Aree Non Altrove Classificate (M.3 - Q.8),Favaro Veneto,Favaro Veneto
270423044,2019-04-16,182,3,270425097,5,11,Terraferma,Cipressina,Chirignago - Zelarino,"Cipressina, Zelarino, Trivignano"
270421992,2019-04-16,23,3,270425068,3,8,Terraferma,Tessera,Favaro Veneto,Favaro Veneto
270422816,2019-04-16,79,3,270425099,5,11,Terraferma,Zelarino,Chirignago - Zelarino,"Cipressina, Zelarino, Trivignano"
270422385,2019-04-16,37,3,270425088,4,10,Terraferma,La Favorita,Mestre - Carpenedo,Mestre Centro
270422829,2019-04-16,0,3,270425099,5,11,Terraferma,Zelarino,Chirignago - Zelarino,"Cipressina, Zelarino, Trivignano"
270421961,2019-04-16,27,3,270425079,3,8,Terraferma,Aree Non Altrove Classificate (M.3 - Q.8),Favaro Veneto,Favaro Veneto
270422384,2019-04-16,38,3,270425096,4,10,Terraferma,Aree Non Altrove Classificate (M.4 - Q.10),Mestre - Carpenedo,Mestre Centro
270422907,2019-04-16,98,3,270425099,5,11,Terraferma,Zelarino,Chirignago - Zelarino,"Cipressina, Zelarino, Trivignano"
270422819,2019-04-16,107,3,270425099,5,11,Terraferma,Zelarino,Chirignago - Zelarino,"Cipressina, Zelarino, Trivignano"
270422817,2019-04-16,98,3,270425099,5,11,Terraferma,Zelarino,Chirignago - Zelarino,"Cipressina, Zelarino, Trivignano"
270423057,2019-04-16,83,3,270425118,5,12,Terraferma,Aree Non Altrove Classificate (M.5 - Q.12),Chirignago - Zelarino,"Chirignago, Gazzera"
270422801,2019-04-16,0,3,270425108,5,11,Terraferma,Aree Non Altrove Classificate (M.5 - Q.11),Chirignago - Zelarino,"Cipressina, Zelarino, Trivignano"
270422857,2019-04-16,64,3,270425099,5,11,Terraferma,Zelarino,Chirignago - Zelarino,"Cipressina, Zelarino, Trivignano"
270421851,2019-04-16,175,3,270425067,3,8,Terraferma,Favaro,Favaro Veneto,Favaro Veneto
270422849,2019-04-16,91,3,270425100,5,11,Terraferma,Sardi (M.5 - Q11),Chirignago - Zelarino,"Cipressina, Zelarino, Trivignano"
270422225,2019-04-16,11,3,270425082,4,9,Terraferma,Carpenedo,Mestre - Carpenedo,"Carpenedo, Bissuola"
270423049,2019-04-16,0,3,270425118,5,12,Terraferma,Aree Non Altrove Classificate (M.5 - Q.12),Chirignago - Zelarino,"Chirignago, Gazzera"
270422773,2019-04-16,38,3,270425097,5,11,Terraferma,Cipressina,Chirignago - Zelarino,"Cipressina, Zelarino, Trivignano"
270422310,2019-04-16,151,3,270425082,4,9,Terraferma,Carpenedo,Mestre - Carpenedo,"Carpenedo, Bissuola"
270422252,2019-04-16,38,3,270425082,4,9,Terraferma,Carpenedo,Mestre - Carpenedo,"Carpenedo, Bissuola"
270422301,2019-04-16,128,3,270425082,4,9,Terraferma,Carpenedo,Mestre - Carpenedo,"Carpenedo, Bissuola"
270422796,2019-04-16,5,3,270425108,5,11,Terraferma,Aree Non Altrove Classificate (M.5 - Q.11),Chirignago - Zelarino,"Cipressina, Zelarino, Trivignano"
270421966,2019-04-16,1,3,270425067,3,8,Terraferma,Favaro,Favaro Veneto,Favaro Veneto
270422772,2019-04-16,76,3,270425097,5,11,Terraferma,Cipressina,Chirignago - Zelarino,"Cipressina, Zelarino, Trivignano"
270422165,2019-04-16,244,3,270425082,4,9,Terraferma,Carpenedo,Mestre - Carpenedo,"Carpenedo, Bissuola"
270422255,2019-04-16,23,3,270425082,4,9,Terraferma,Carpenedo,Mestre - Carpenedo,"Carpenedo, Bissuola"
270421981,2019-04-16,57,3,270425068,3,8,Terraferma,Tessera,Favaro Veneto,Favaro Veneto
270423096,2019-04-16,19,3,270425110,5,12,Terraferma,Case Dosa,Chirignago - Zelarino,"Chirignago, Gazzera"
270421713,2019-04-16,29,3,270425079,3,8,Terraferma,Aree Non Altrove Classificate (M.3 - Q.8),Favaro Veneto,Favaro Veneto
270421791,2019-04-16,0,3,270425079,3,8,Terraferma,Aree Non Altrove Classificate (M.3 - Q.8),Favaro Veneto,Favaro Veneto
270422270,2019-04-16,52,3,270425095,4,9,Terraferma,Aree Non Altrove Classificate (M.4 - Q.9),Mestre - Carpenedo,"Carpenedo, Bissuola"
270422830,2019-04-16,292,3,270425099,5,11,Terraferma,Zelarino,Chirignago - Zelarino,"Cipressina, Zelarino, Trivignano"
270422823,2019-04-16,142,3,270425099,5,11,Terraferma,Zelarino,Chirignago - Zelarino,"Cipressina, Zelarino, Trivignano"
270422392,2019-04-16,28,3,270425088,4,10,Terraferma,La Favorita,Mestre - Carpenedo,Mestre Centro
270422393,2019-04-16,34,3,270425088,4,10,Terraferma,La Favorita,Mestre - Carpenedo,Mestre Centro
270422896,2019-04-16,0,3,270425099,5,11,Terraferma,Zelarino,Chirignago - Zelarino,"Cipressina, Zelarino, Trivignano"
270422292,2019-04-16,83,3,270425085,4,9,Terraferma,Villaggio Sartori,Mestre - Carpenedo,"Carpenedo, Bissuola"
270422226,2019-04-16,6,3,270425082,4,9,Terraferma,Carpenedo,Mestre - Carpenedo,"Carpenedo, Bissuola"
270423053,2019-04-16,8,3,270425118,5,12,Terraferma,Aree Non Altrove Classificate (M.5 - Q.12),Chirignago - Zelarino,"Chirignago, Gazzera"
270422416,2019-04-16,62,3,270425089,4,10,Terraferma,Borgo Pezzana,Mestre - Carpenedo,Mestre Centro
270423060,2019-04-16,26,3,270425118,5,12,Terraferma,Aree Non Altrove Classificate (M.5 - Q.12),Chirignago - Zelarino,"Chirignago, Gazzera"
270421863,2019-04-16,305,3,270425067,3,8,Terraferma,Favaro,Favaro Veneto,Favaro Veneto
270421867,2019-04-16,15,3,270425067,3,8,Terraferma,Favaro,Favaro Veneto,Favaro Veneto
270423056,2019-04-16,11,3,270425118,5,12,Terraferma,Aree Non Altrove Classificate (M.5 - Q.12),Chirignago - Zelarino,"Chirignago, Gazzera"
270422381,2019-04-16,94,3,270425090,4,10,Terraferma,San Lorenzo Xxv Aprile,Mestre - Carpenedo,Mestre Centro
270423104,2019-04-16,19,3,270425118,5,12,Terraferma,Aree Non Altrove Classificate (M.5 - Q.12),Chirignago - Zelarino,"Chirignago, Gazzera"
270422256,2019-04-16,80,3,270425082,4,9,Terraferma,Carpenedo,Mestre - Carpenedo,"Carpenedo, Bissuola"
270421810,2019-04-16,96,3,270425067,3,8,Terraferma,Favaro,Favaro Veneto,Favaro Veneto
270421806,2019-04-16,38,3,270425067,3,8,Terraferma,Favaro,Favaro Veneto,Favaro Veneto
270423040,2019-04-16,373,3,270425097,5,11,Terraferma,Cipressina,Chirignago - Zelarino,"Cipressina, Zelarino, Trivignano"
270421790,2019-04-16,72,3,270425067,3,8,Terraferma,Favaro,Favaro Veneto,Favaro Veneto
270422180,2019-04-16,435,3,270425080,4,9,Terraferma,Bissuola,Mestre - Carpenedo,"Carpenedo, Bissuola"
270423095,2019-04-16,17,3,270425110,5,12,Terraferma,Case Dosa,Chirignago - Zelarino,"Chirignago, Gazzera"
270423293,2019-04-16,0,3,270425115,5,12,Terraferma,Asseggiano,Chirignago - Zelarino,"Chirignago, Gazzera"
270422157,2019-04-16,117,3,270425082,4,9,Terraferma,Carpenedo,Mestre - Carpenedo,"Carpenedo, Bissuola"
270423289,2019-04-16,25,3,270425115,5,12,Terraferma,Asseggiano,Chirignago - Zelarino,"Chirignago, Gazzera"
270422094,2019-04-16,260,3,270425082,4,9,Terraferma,Carpenedo,Mestre - Carpenedo,"Carpenedo, Bissuola"
270422460,2019-04-16,58,3,270425090,4,10,Terraferma,San Lorenzo Xxv Aprile,Mestre - Carpenedo,Mestre Centro
270422088,2019-04-16,26,3,270425082,4,9,Terraferma,Carpenedo,Mestre - Carpenedo,"Carpenedo, Bissuola"
270423093,2019-04-16,40,3,270425110,5,12,Terraferma,Case Dosa,Chirignago - Zelarino,"Chirignago, Gazzera"
270422296,2019-04-16,33,3,270425095,4,9,Terraferma,Aree Non Altrove Classificate (M.4 - Q.9),Mestre - Carpenedo,"Carpenedo, Bissuola"
270422286,2019-04-16,7,3,270425095,4,9,Terraferma,Aree Non Altrove Classificate (M.4 - Q.9),Mestre - Carpenedo,"Carpenedo, Bissuola"
270422390,2019-04-16,12,3,270425088,4,10,Terraferma,La Favorita,Mestre - Carpenedo,Mestre Centro
270422820,2019-04-16,219,3,270425099,5,11,Terraferma,Zelarino,Chirignago - Zelarino,"Cipressina, Zelarino, Trivignano"
270422391,2019-04-16,33,3,270425088,4,10,Terraferma,La Favorita,Mestre - Carpenedo,Mestre Centro
270422872,2019-04-16,0,3,270425099,5,11,Terraferma,Zelarino,Chirignago - Zelarino,"Cipressina, Zelarino, Trivignano"
270422297,2019-04-16,19,3,270425095,4,9,Terraferma,Aree Non Altrove Classificate (M.4 - Q.9),Mestre - Carpenedo,"Carpenedo, Bissuola"
270422245,2019-04-16,273,3,270425082,4,9,Terraferma,Carpenedo,Mestre - Carpenedo,"Carpenedo, Bissuola"
270422799,2019-04-16,86,3,270425098,5,11,Terraferma,Molino Ronchin,Chirignago - Zelarino,"Cipressina, Zelarino, Trivignano"
270422229,2019-04-16,12,3,270425082,4,9,Terraferma,Carpenedo,Mestre - Carpenedo,"Carpenedo, Bissuola"
270422853,2019-04-16,3,3,270425099,5,11,Terraferma,Zelarino,Chirignago - Zelarino,"Cipressina, Zelarino, Trivignano"
270422230,2019-04-16,24,3,270425082,4,9,Terraferma,Carpenedo,Mestre - Carpenedo,"Carpenedo, Bissuola"
270422377,2019-04-16,13,3,270425096,4,10,Terraferma,Aree Non Altrove Classificate (M.4 - Q.10),Mestre - Carpenedo,Mestre Centro
270422217,2019-04-16,144,3,270425082,4,9,Terraferma,Carpenedo,Mestre - Carpenedo,"Carpenedo, Bissuola"
270422218,2019-04-16,306,3,270425082,4,9,Terraferma,Carpenedo,Mestre - Carpenedo,"Carpenedo, Bissuola"
270422212,2019-04-16,282,3,270425082,4,9,Terraferma,Carpenedo,Mestre - Carpenedo,"Carpenedo, Bissuola"
270422232,2019-04-16,24,3,270425082,4,9,Terraferma,Carpenedo,Mestre - Carpenedo,"Carpenedo, Bissuola"
270422213,2019-04-16,231,3,270425082,4,9,Terraferma,Carpenedo,Mestre - Carpenedo,"Carpenedo, Bissuola"
270421847,2019-04-16,130,3,270425067,3,8,Terraferma,Favaro,Favaro Veneto,Favaro Veneto
270423067,2019-04-16,16,3,270425118,5,12,Terraferma,Aree Non Altrove Classificate (M.5 - Q.12),Chirignago - Zelarino,"Chirignago, Gazzera"
270421709,2019-04-16,756,3,270425067,3,8,Terraferma,Favaro,Favaro Veneto,Favaro Veneto
270422211,2019-04-16,184,3,270425082,4,9,Terraferma,Carpenedo,Mestre - Carpenedo,"Carpenedo, Bissuola"
270422778,2019-04-16,38,3,270425108,5,11,Terraferma,Aree Non Altrove Classificate (M.5 - Q.11),Chirignago - Zelarino,"Cipressina, Zelarino, Trivignano"
270421807,2019-04-16,40,3,270425067,3,8,Terraferma,Favaro,Favaro Veneto,Favaro Veneto
270423106,2019-04-16,48,3,270425111,5,12,Terraferma,Gazzera,Chirignago - Zelarino,"Chirignago, Gazzera"
270422771,2019-04-16,1,3,270425097,5,11,Terraferma,Cipressina,Chirignago - Zelarino,"Cipressina, Zelarino, Trivignano"
270422769,2019-04-16,159,3,270425097,5,11,Terraferma,Cipressina,Chirignago - Zelarino,"Cipressina, Zelarino, Trivignano"
270422183,2019-04-16,412,3,270425080,4,9,Terraferma,Bissuola,Mestre - Carpenedo,"Carpenedo, Bissuola"
270421782,2019-04-16,0,3,270425067,3,8,Terraferma,Favaro,Favaro Veneto,Favaro Veneto
270421982,2019-04-16,34,3,270425068,3,8,Terraferma,Tessera,Favaro Veneto,Favaro Veneto
270423295,2019-04-16,5,3,270425115,5,12,Terraferma,Asseggiano,Chirignago - Zelarino,"Chirignago, Gazzera"
270422155,2019-04-16,119,3,270425082,4,9,Terraferma,Carpenedo,Mestre - Carpenedo,"Carpenedo, Bissuola"
270423046,2019-04-16,100,3,270425097,5,11,Terraferma,Cipressina,Chirignago - Zelarino,"Cipressina, Zelarino, Trivignano"
270422153,2019-04-16,507,3,270425082,4,9,Terraferma,Carpenedo,Mestre - Carpenedo,"Carpenedo, Bissuola"
270421774,2019-04-16,19,3,270425067,3,8,Terraferma,Favaro,Favaro Veneto,Favaro Veneto
270422198,2019-04-16,14,3,270425080,4,9,Terraferma,Bissuola,Mestre - Carpenedo,"Carpenedo, Bissuola"
270422811,2019-04-16,214,3,270425099,5,11,Terraferma,Zelarino,Chirignago - Zelarino,"Cipressina, Zelarino, Trivignano"
270421857,2019-04-16,14,3,270425073,3,8,Terraferma,Favaro Col San Martino,Favaro Veneto,Favaro Veneto
270421956,2019-04-16,12,3,270425079,3,8,Terraferma,Aree Non Altrove Classificate (M.3 - Q.8),Favaro Veneto,Favaro Veneto
270421860,2019-04-16,5,3,270425067,3,8,Terraferma,Favaro,Favaro Veneto,Favaro Veneto
270422262,2019-04-16,8,3,270425095,4,9,Terraferma,Aree Non Altrove Classificate (M.4 - Q.9),Mestre - Carpenedo,"Carpenedo, Bissuola"
270422278,2019-04-16,11,3,270425095,4,9,Terraferma,Aree Non Altrove Classificate (M.4 - Q.9),Mestre - Carpenedo,"Carpenedo, Bissuola"
270422280,2019-04-16,16,3,270425095,4,9,Terraferma,Aree Non Altrove Classificate (M.4 - Q.9),Mestre - Carpenedo,"Carpenedo, Bissuola"
270422897,2019-04-16,19,3,270425108,5,11,Terraferma,Aree Non Altrove Classificate (M.5 - Q.11),Chirignago - Zelarino,"Cipressina, Zelarino, Trivignano"
270422824,2019-04-16,83,3,270425099,5,11,Terraferma,Zelarino,Chirignago - Zelarino,"Cipressina, Zelarino, Trivignano"
270423063,2019-04-16,13,3,270425109,5,12,Terraferma,Sardi (M.5 - Q.12),Chirignago - Zelarino,"Chirignago, Gazzera"
270421848,2019-04-16,33,3,270425067,3,8,Terraferma,Favaro,Favaro Veneto,Favaro Veneto
270421864,2019-04-16,65,3,270425067,3,8,Terraferma,Favaro,Favaro Veneto,Favaro Veneto
270421849,2019-04-16,125,3,270425067,3,8,Terraferma,Favaro,Favaro Veneto,Favaro Veneto
270422216,2019-04-16,24,3,270425082,4,9,Terraferma,Carpenedo,Mestre - Carpenedo,"Carpenedo, Bissuola"
270422214,2019-04-16,238,3,270425082,4,9,Terraferma,Carpenedo,Mestre - Carpenedo,"Carpenedo, Bissuola"
270422242,2019-04-16,72,3,270425082,4,9,Terraferma,Carpenedo,Mestre - Carpenedo,"Carpenedo, Bissuola"
270421979,2019-04-16,0,3,270425068,3,8,Terraferma,Tessera,Favaro Veneto,Favaro Veneto
270422798,2019-04-16,66,3,270425098,5,11,Terraferma,Molino Ronchin,Chirignago - Zelarino,"Cipressina, Zelarino, Trivignano"
270422294,2019-04-16,15,3,270425085,4,9,Terraferma,Villaggio Sartori,Mestre - Carpenedo,"Carpenedo, Bissuola"
270422851,2019-04-16,22,3,270425100,5,11,Terraferma,Sardi (M.5 - Q11),Chirignago - Zelarino,"Cipressina, Zelarino, Trivignano"
270422899,2019-04-16,10,3,270425108,5,11,Terraferma,Aree Non Altrove Classificate (M.5 - Q.11),Chirignago - Zelarino,"Cipressina, Zelarino, Trivignano"
270423064,2019-04-16,36,3,270425118,5,12,Terraferma,Aree Non Altrove Classificate (M.5 - Q.12),Chirignago - Zelarino,"Chirignago, Gazzera"
270423071,2019-04-16,22,3,270425118,5,12,Terraferma,Aree Non Altrove Classificate (M.5 - Q.12),Chirignago - Zelarino,"Chirignago, Gazzera"
270421773,2019-04-16,136,3,270425067,3,8,Terraferma,Favaro,Favaro Veneto,Favaro Veneto
270423039,2019-04-16,237,3,270425097,5,11,Terraferma,Cipressina,Chirignago - Zelarino,"Cipressina, Zelarino, Trivignano"
270422095,2019-04-16,0,3,270425082,4,9,Terraferma,Carpenedo,Mestre - Carpenedo,"Carpenedo, Bissuola"
270423323,2019-04-16,11,3,270425118,5,12,Terraferma,Aree Non Altrove Classificate (M.5 - Q.12),Chirignago - Zelarino,"Chirignago, Gazzera"
270422462,2019-04-16,110,3,270425090,4,10,Terraferma,San Lorenzo Xxv Aprile,Mestre - Carpenedo,Mestre Centro
270422511,2019-04-16,39,3,270425090,4,10,Terraferma,San Lorenzo Xxv Aprile,Mestre - Carpenedo,Mestre Centro
270423175,2019-04-16,178,3,270425111,5,12,Terraferma,Gazzera,Chirignago - Zelarino,"Chirignago, Gazzera"
270422514,2019-04-16,109,3,270425090,4,10,Terraferma,San Lorenzo Xxv Aprile,Mestre - Carpenedo,Mestre Centro
270421766,2019-04-16,264,3,270425071,3,8,Terraferma,Campalto Gobbi,Favaro Veneto,Favaro Veneto
270422067,2019-04-16,0,3,270425080,4,9,Terraferma,Bissuola,Mestre - Carpenedo,"Carpenedo, Bissuola"
270422127,2019-04-16,117,3,270425080,4,9,Terraferma,Bissuola,Mestre - Carpenedo,"Carpenedo, Bissuola"
270423260,2019-04-16,99,3,270425111,5,12,Terraferma,Gazzera,Chirignago - Zelarino,"Chirignago, Gazzera"
270422523,2019-04-16,71,3,270425090,4,10,Terraferma,San Lorenzo Xxv Aprile,Mestre - Carpenedo,Mestre Centro
270422702,2019-04-16,28,3,270425093,4,10,Terraferma,Piave 1860,Mestre - Carpenedo,Mestre Centro
270422580,2019-04-16,574,3,270425091,4,10,Terraferma,Villaggio San Marco,Mestre - Carpenedo,Mestre Centro
270422052,2019-04-16,425,3,270425081,4,9,Terraferma,Quartiere Pertini,Mestre - Carpenedo,"Carpenedo, Bissuola"
270421734,2019-04-16,26,3,270425066,3,8,Terraferma,Campalto,Favaro Veneto,Favaro Veneto
270422041,2019-04-16,19,3,270425095,4,9,Terraferma,Aree Non Altrove Classificate (M.4 - Q.9),Mestre - Carpenedo,"Carpenedo, Bissuola"
270423378,2019-04-16,567,3,270425117,5,12,Terraferma,Chirignago,Chirignago - Zelarino,"Chirignago, Gazzera"
270422709,2019-04-16,148,3,270425093,4,10,Terraferma,Piave 1860,Mestre - Carpenedo,Mestre Centro
270422704,2019-04-16,40,3,270425093,4,10,Terraferma,Piave 1860,Mestre - Carpenedo,Mestre Centro
270422708,2019-04-16,0,3,270425093,4,10,Terraferma,Piave 1860,Mestre - Carpenedo,Mestre Centro
270422583,2019-04-16,24,3,270425091,4,10,Terraferma,Villaggio San Marco,Mestre - Carpenedo,Mestre Centro
270422533,2019-04-16,122,3,270425090,4,10,Terraferma,San Lorenzo Xxv Aprile,Mestre - Carpenedo,Mestre Centro
270422069,2019-04-16,125,3,270425080,4,9,Terraferma,Bissuola,Mestre - Carpenedo,"Carpenedo, Bissuola"
270422061,2019-04-16,0,3,270425095,4,9,Terraferma,Aree Non Altrove Classificate (M.4 - Q.9),Mestre - Carpenedo,"Carpenedo, Bissuola"
270423259,2019-04-16,136,3,270425111,5,12,Terraferma,Gazzera,Chirignago - Zelarino,"Chirignago, Gazzera"
270422128,2019-04-16,68,3,270425080,4,9,Terraferma,Bissuola,Mestre - Carpenedo,"Carpenedo, Bissuola"
270423144,2019-04-16,0,3,270425118,5,12,Terraferma,Aree Non Altrove Classificate (M.5 - Q.12),Chirignago - Zelarino,"Chirignago, Gazzera"
270422768,2019-04-16,140,3,270425097,5,11,Terraferma,Cipressina,Chirignago - Zelarino,"Cipressina, Zelarino, Trivignano"
270422142,2019-04-16,27,3,270425080,4,9,Terraferma,Bissuola,Mestre - Carpenedo,"Carpenedo, Bissuola"
270423305,2019-04-16,95,3,270425115,5,12,Terraferma,Asseggiano,Chirignago - Zelarino,"Chirignago, Gazzera"
270423298,2019-04-16,20,3,270425116,5,12,Terraferma,Macello,Chirignago - Zelarino,"Chirignago, Gazzera"
270422136,2019-04-16,399,3,270425080,4,9,Terraferma,Bissuola,Mestre - Carpenedo,"Carpenedo, Bissuola"
270422509,2019-04-16,114,3,270425090,4,10,Terraferma,San Lorenzo Xxv Aprile,Mestre - Carpenedo,Mestre Centro
270422456,2019-04-16,0,3,270425090,4,10,Terraferma,San Lorenzo Xxv Aprile,Mestre - Carpenedo,Mestre Centro
270422458,2019-04-16,79,3,270425090,4,10,Terraferma,San Lorenzo Xxv Aprile,Mestre - Carpenedo,Mestre Centro
270422507,2019-04-16,109,3,270425090,4,10,Terraferma,San Lorenzo Xxv Aprile,Mestre - Carpenedo,Mestre Centro
270423258,2019-04-16,57,3,270425111,5,12,Terraferma,Gazzera,Chirignago - Zelarino,"Chirignago, Gazzera"
270422532,2019-04-16,52,3,270425090,4,10,Terraferma,San Lorenzo Xxv Aprile,Mestre - Carpenedo,Mestre Centro
270422070,2019-04-16,204,3,270425080,4,9,Terraferma,Bissuola,Mestre - Carpenedo,"Carpenedo, Bissuola"
270422526,2019-04-16,129,3,270425090,4,10,Terraferma,San Lorenzo Xxv Aprile,Mestre - Carpenedo,Mestre Centro
270422530,2019-04-16,22,3,270425090,4,10,Terraferma,San Lorenzo Xxv Aprile,Mestre - Carpenedo,Mestre Centro
270422119,2019-04-16,356,3,270425080,4,9,Terraferma,Bissuola,Mestre - Carpenedo,"Carpenedo, Bissuola"
270422206,2019-04-16,0,3,270425080,4,9,Terraferma,Bissuola,Mestre - Carpenedo,"Carpenedo, Bissuola"
270422066,2019-04-16,4,3,270425080,4,9,Terraferma,Bissuola,Mestre - Carpenedo,"Carpenedo, Bissuola"
270422072,2019-04-16,0,3,270425080,4,9,Terraferma,Bissuola,Mestre - Carpenedo,"Carpenedo, Bissuola"
270423177,2019-04-16,9,3,270425111,5,12,Terraferma,Gazzera,Chirignago - Zelarino,"Chirignago, Gazzera"
270422515,2019-04-16,63,3,270425090,4,10,Terraferma,San Lorenzo Xxv Aprile,Mestre - Carpenedo,Mestre Centro
270422063,2019-04-16,8,3,270425095,4,9,Terraferma,Aree Non Altrove Classificate (M.4 - Q.9),Mestre - Carpenedo,"Carpenedo, Bissuola"
270422133,2019-04-16,47,3,270425080,4,9,Terraferma,Bissuola,Mestre - Carpenedo,"Carpenedo, Bissuola"
