CIVICO,CLASSIFICAZIONE,CODICE_VIA,COD_ISOLATO,COD_LOCALITA,COD_MUNICIPALITA,COD_QUARTIERE,COD_ZONA,DENOMINAZIONE_STRUTTURA,ESRI_OID,ID_RAGIONE_SOCIALE,ID_STRUTTURA,INDIRIZZO,INDIRIZZO_EMAIL,LETTERA,NUMERO_LETTI,NUMERO_STANZE,NUM_STELLE,PERCENTUALE_RIDUZIONE,RAGIONE_SOCIALE,SITOWEB,SUB_CODICE_VIA,SUB_COD_VIA,TELEFONO,TIPO,TIPOLOGIA_STRUTTURA,TIPO_STRUTTURA,ZONA_IDS,longitude,latitude,data,codice_gruppo,codice_isolato,codice_localita,codice_municipalita,codice_quartiere,nome_gruppo,nome_localita,nome_municipalita,nome_quartiere
657,UNICA,16100,270421643,270425032,1,6,2,NIGHT GALLERIA_DI_NIKOLA_NOVAKOVA,7585,5131,42075,SAN MARTINO DESTRA (BURANO) 657,NIKOLA@CAMEDORO.COM,_,4,2,0,20,NIKOLA NOVAKOVA,PUBBLICAZIONE DATO NON AUTORIZZATA DAL GESTORE,10415,10415,PUBBLICAZIONE DATO NON AUTORIZZATA DAL GESTORE,U,LOCAZIONI TURISTICHE,LOCAZIONI TURISTICHE ART.27 BIS L.R.V. 11/2013,"ISOLE DELLA LAGUNA (ESCLUSO CENTRO STORICO, GIUDECCA, ISOLE DEDICATE IN VIA PRINCIPALE ALLA FUNZIONE RICETTIVA E ALBERGHI A 5 STELLE)",2318318.2428,5040296.312899999,2019-04-17,1,270421643,270425032,1,6,Città d'acqua,Burano,Venezia - Murano - Burano,"Burano, Mazzorbo, Torcello"
171,UNICA,16100,270421642,270425032,1,6,2,RESIDENZA 32 MERLETTAIA,7586,3357,41479,PIAZZA BALDASSARRE GALUPPI 171,PUBBLICAZIONE DATO NON AUTORIZZATA DAL GESTORE,_,6,3,0,20,PUBBLICAZIONE DATO NON AUTORIZZATA DAL GESTORE,PUBBLICAZIONE DATO NON AUTORIZZATA DAL GESTORE,8384,8384,PUBBLICAZIONE DATO NON AUTORIZZATA DAL GESTORE,U,LOCAZIONI TURISTICHE,LOCAZIONI TURISTICHE ART.27 BIS L.R.V. 11/2013,"ISOLE DELLA LAGUNA (ESCLUSO CENTRO STORICO, GIUDECCA, ISOLE DEDICATE IN VIA PRINCIPALE ALLA FUNZIONE RICETTIVA E ALBERGHI A 5 STELLE)",2318328.9011000004,5040080.3299,2019-04-17,1,270421642,270425032,1,6,Città d'acqua,Burano,Venezia - Murano - Burano,"Burano, Mazzorbo, Torcello"
741,UNICA,16100,270421643,270425032,1,6,2,RESIDENZA 6 - MADONNINA,7587,3357,41474,SAN MARTINO DESTRA (BURANO) 741,PUBBLICAZIONE DATO NON AUTORIZZATA DAL GESTORE,_,2,1,0,20,PUBBLICAZIONE DATO NON AUTORIZZATA DAL GESTORE,PUBBLICAZIONE DATO NON AUTORIZZATA DAL GESTORE,10415,10415,PUBBLICAZIONE DATO NON AUTORIZZATA DAL GESTORE,U,LOCAZIONI TURISTICHE,LOCAZIONI TURISTICHE ART.27 BIS L.R.V. 11/2013,"ISOLE DELLA LAGUNA (ESCLUSO CENTRO STORICO, GIUDECCA, ISOLE DEDICATE IN VIA PRINCIPALE ALLA FUNZIONE RICETTIVA E ALBERGHI A 5 STELLE)",2318346.0532,5040243.9869,2019-04-17,1,270421643,270425032,1,6,Città d'acqua,Burano,Venezia - Murano - Burano,"Burano, Mazzorbo, Torcello"
1,UNICA,15600,270421654,270425035,1,6,2,ISOLA SANTA CRISTINA,7588,4359,51022,ISOLA SANTA CRISTINA 1,PUBBLICAZIONE DATO NON AUTORIZZATA DAL GESTORE,_,16,9,0,20,PUBBLICAZIONE DATO NON AUTORIZZATA DAL GESTORE,PUBBLICAZIONE DATO NON AUTORIZZATA DAL GESTORE,15600,15600,PUBBLICAZIONE DATO NON AUTORIZZATA DAL GESTORE,U,LOCAZIONI TURISTICHE,LOCAZIONI TURISTICHE ART.27 BIS L.R.V. 11/2013,"ISOLE DELLA LAGUNA (ESCLUSO CENTRO STORICO, GIUDECCA, ISOLE DEDICATE IN VIA PRINCIPALE ALLA FUNZIONE RICETTIVA E ALBERGHI A 5 STELLE)",2321449.6169999996,5042679.979599999,2019-04-17,1,270421654,270425035,1,6,Città d'acqua,Isola Santa Cristina,Venezia - Murano - Burano,"Burano, Mazzorbo, Torcello"
18,UNICA,4400,270421550,270425025,1,5,2,NONSOLOVETRO1,4591,4471,27939,CALLE DEL CRISTO 18,PUBBLICAZIONE DATO NON AUTORIZZATA DAL GESTORE,_,6,2,0,20,PUBBLICAZIONE DATO NON AUTORIZZATA DAL GESTORE,PUBBLICAZIONE DATO NON AUTORIZZATA DAL GESTORE,4400,4400,PUBBLICAZIONE DATO NON AUTORIZZATA DAL GESTORE,U,LOCAZIONI TURISTICHE,LOCAZIONI TURISTICHE ART.27 BIS L.R.V. 11/2013,"ISOLE DELLA LAGUNA (ESCLUSO CENTRO STORICO, GIUDECCA, ISOLE DEDICATE IN VIA PRINCIPALE ALLA FUNZIONE RICETTIVA E ALBERGHI A 5 STELLE)",2312978.2065000003,5037182.691199999,2019-04-17,1,270421550,270425025,1,5,Città d'acqua,Murano,Venezia - Murano - Burano,"Murano, S. Erasmo"
18,UNICA,4400,270421550,270425025,1,5,2,NONSOLOVETRO2,4592,4471,27940,CALLE DEL CRISTO 18,PUBBLICAZIONE DATO NON AUTORIZZATA DAL GESTORE,_,6,2,0,20,PUBBLICAZIONE DATO NON AUTORIZZATA DAL GESTORE,PUBBLICAZIONE DATO NON AUTORIZZATA DAL GESTORE,4400,4400,PUBBLICAZIONE DATO NON AUTORIZZATA DAL GESTORE,U,LOCAZIONI TURISTICHE,LOCAZIONI TURISTICHE ART.27 BIS L.R.V. 11/2013,"ISOLE DELLA LAGUNA (ESCLUSO CENTRO STORICO, GIUDECCA, ISOLE DEDICATE IN VIA PRINCIPALE ALLA FUNZIONE RICETTIVA E ALBERGHI A 5 STELLE)",2312978.2065000003,5037182.691199999,2019-04-17,1,270421550,270425025,1,5,Città d'acqua,Murano,Venezia - Murano - Burano,"Murano, S. Erasmo"
25,UNICA,18620,270421552,270425025,1,5,2,U.A.A. RUBELLI MARCO,4593,5173,43499,FONDAMENTA SEBASTIANO VENIER 25,PUBBLICAZIONE DATO NON AUTORIZZATA DAL GESTORE,_,2,1,0,20,PUBBLICAZIONE DATO NON AUTORIZZATA DAL GESTORE,PUBBLICAZIONE DATO NON AUTORIZZATA DAL GESTORE,18620,18620,PUBBLICAZIONE DATO NON AUTORIZZATA DAL GESTORE,U,LOCAZIONI TURISTICHE,LOCAZIONI TURISTICHE ART.27 BIS L.R.V. 11/2013,"ISOLE DELLA LAGUNA (ESCLUSO CENTRO STORICO, GIUDECCA, ISOLE DEDICATE IN VIA PRINCIPALE ALLA FUNZIONE RICETTIVA E ALBERGHI A 5 STELLE)",2312929.3353000004,5037195.144099999,2019-04-17,1,270421552,270425025,1,5,Città d'acqua,Murano,Venezia - Murano - Burano,"Murano, S. Erasmo"
30,UNICA,18620,270421561,270425025,1,5,2,SQUERO,4594,5527,59137,FONDAMENTA SEBASTIANO VENIER 30,PUBBLICAZIONE DATO NON AUTORIZZATA DAL GESTORE,_,5,2,0,20,PUBBLICAZIONE DATO NON AUTORIZZATA DAL GESTORE,PUBBLICAZIONE DATO NON AUTORIZZATA DAL GESTORE,18620,18620,PUBBLICAZIONE DATO NON AUTORIZZATA DAL GESTORE,U,LOCAZIONI TURISTICHE,LOCAZIONI TURISTICHE ART.27 BIS L.R.V. 11/2013,"ISOLE DELLA LAGUNA (ESCLUSO CENTRO STORICO, GIUDECCA, ISOLE DEDICATE IN VIA PRINCIPALE ALLA FUNZIONE RICETTIVA E ALBERGHI A 5 STELLE)",2312908.3742000004,5037221.607999999,2019-04-17,1,270421561,270425025,1,5,Città d'acqua,Murano,Venezia - Murano - Burano,"Murano, S. Erasmo"
30,UNICA,18620,270421561,270425025,1,5,2,FORNACE,4595,678,19377,FONDAMENTA SEBASTIANO VENIER 30,PUBBLICAZIONE DATO NON AUTORIZZATA DAL GESTORE,_,5,1,0,20,PUBBLICAZIONE DATO NON AUTORIZZATA DAL GESTORE,PUBBLICAZIONE DATO NON AUTORIZZATA DAL GESTORE,18620,18620,PUBBLICAZIONE DATO NON AUTORIZZATA DAL GESTORE,U,LOCAZIONI TURISTICHE,LOCAZIONI TURISTICHE ART.27 BIS L.R.V. 11/2013,"ISOLE DELLA LAGUNA (ESCLUSO CENTRO STORICO, GIUDECCA, ISOLE DEDICATE IN VIA PRINCIPALE ALLA FUNZIONE RICETTIVA E ALBERGHI A 5 STELLE)",2312908.3742000004,5037221.607999999,2019-04-17,1,270421561,270425025,1,5,Città d'acqua,Murano,Venezia - Murano - Burano,"Murano, S. Erasmo"
30,UNICA,18620,270421561,270425025,1,5,2,SQUERO,4596,680,19367,FONDAMENTA SEBASTIANO VENIER 30,PUBBLICAZIONE DATO NON AUTORIZZATA DAL GESTORE,_,4,2,0,20,PUBBLICAZIONE DATO NON AUTORIZZATA DAL GESTORE,PUBBLICAZIONE DATO NON AUTORIZZATA DAL GESTORE,18620,18620,PUBBLICAZIONE DATO NON AUTORIZZATA DAL GESTORE,U,LOCAZIONI TURISTICHE,LOCAZIONI TURISTICHE ART.27 BIS L.R.V. 11/2013,"ISOLE DELLA LAGUNA (ESCLUSO CENTRO STORICO, GIUDECCA, ISOLE DEDICATE IN VIA PRINCIPALE ALLA FUNZIONE RICETTIVA E ALBERGHI A 5 STELLE)",2312908.3742000004,5037221.607999999,2019-04-17,1,270421561,270425025,1,5,Città d'acqua,Murano,Venezia - Murano - Burano,"Murano, S. Erasmo"
30,UNICA,18620,270421561,270425025,1,5,2,LAGUNA,4597,678,19376,FONDAMENTA SEBASTIANO VENIER 30,PUBBLICAZIONE DATO NON AUTORIZZATA DAL GESTORE,_,5,1,0,20,PUBBLICAZIONE DATO NON AUTORIZZATA DAL GESTORE,PUBBLICAZIONE DATO NON AUTORIZZATA DAL GESTORE,18620,18620,PUBBLICAZIONE DATO NON AUTORIZZATA DAL GESTORE,U,LOCAZIONI TURISTICHE,LOCAZIONI TURISTICHE ART.27 BIS L.R.V. 11/2013,"ISOLE DELLA LAGUNA (ESCLUSO CENTRO STORICO, GIUDECCA, ISOLE DEDICATE IN VIA PRINCIPALE ALLA FUNZIONE RICETTIVA E ALBERGHI A 5 STELLE)",2312908.3742000004,5037221.607999999,2019-04-17,1,270421561,270425025,1,5,Città d'acqua,Murano,Venezia - Murano - Burano,"Murano, S. Erasmo"
30,UNICA,18620,270421561,270425025,1,5,2,CANALE,4598,5527,59139,FONDAMENTA SEBASTIANO VENIER 30,PUBBLICAZIONE DATO NON AUTORIZZATA DAL GESTORE,_,2,1,0,20,PUBBLICAZIONE DATO NON AUTORIZZATA DAL GESTORE,PUBBLICAZIONE DATO NON AUTORIZZATA DAL GESTORE,18620,18620,PUBBLICAZIONE DATO NON AUTORIZZATA DAL GESTORE,U,LOCAZIONI TURISTICHE,LOCAZIONI TURISTICHE ART.27 BIS L.R.V. 11/2013,"ISOLE DELLA LAGUNA (ESCLUSO CENTRO STORICO, GIUDECCA, ISOLE DEDICATE IN VIA PRINCIPALE ALLA FUNZIONE RICETTIVA E ALBERGHI A 5 STELLE)",2312908.3742000004,5037221.607999999,2019-04-17,1,270421561,270425025,1,5,Città d'acqua,Murano,Venezia - Murano - Burano,"Murano, S. Erasmo"
30,UNICA,18620,270421561,270425025,1,5,2,FORNACE,4599,5527,59136,FONDAMENTA SEBASTIANO VENIER 30,PUBBLICAZIONE DATO NON AUTORIZZATA DAL GESTORE,_,5,2,0,20,PUBBLICAZIONE DATO NON AUTORIZZATA DAL GESTORE,PUBBLICAZIONE DATO NON AUTORIZZATA DAL GESTORE,18620,18620,PUBBLICAZIONE DATO NON AUTORIZZATA DAL GESTORE,U,LOCAZIONI TURISTICHE,LOCAZIONI TURISTICHE ART.27 BIS L.R.V. 11/2013,"ISOLE DELLA LAGUNA (ESCLUSO CENTRO STORICO, GIUDECCA, ISOLE DEDICATE IN VIA PRINCIPALE ALLA FUNZIONE RICETTIVA E ALBERGHI A 5 STELLE)",2312908.3742000004,5037221.607999999,2019-04-17,1,270421561,270425025,1,5,Città d'acqua,Murano,Venezia - Murano - Burano,"Murano, S. Erasmo"
30,UNICA,18620,270421561,270425025,1,5,2,CANALE,4600,680,19366,FONDAMENTA SEBASTIANO VENIER 30,PUBBLICAZIONE DATO NON AUTORIZZATA DAL GESTORE,_,3,1,0,20,PUBBLICAZIONE DATO NON AUTORIZZATA DAL GESTORE,PUBBLICAZIONE DATO NON AUTORIZZATA DAL GESTORE,18620,18620,PUBBLICAZIONE DATO NON AUTORIZZATA DAL GESTORE,U,LOCAZIONI TURISTICHE,LOCAZIONI TURISTICHE ART.27 BIS L.R.V. 11/2013,"ISOLE DELLA LAGUNA (ESCLUSO CENTRO STORICO, GIUDECCA, ISOLE DEDICATE IN VIA PRINCIPALE ALLA FUNZIONE RICETTIVA E ALBERGHI A 5 STELLE)",2312908.3742000004,5037221.607999999,2019-04-17,1,270421561,270425025,1,5,Città d'acqua,Murano,Venezia - Murano - Burano,"Murano, S. Erasmo"
30,UNICA,18620,270421561,270425025,1,5,2,LAGUNA,4601,5527,59138,FONDAMENTA SEBASTIANO VENIER 30,PUBBLICAZIONE DATO NON AUTORIZZATA DAL GESTORE,_,5,2,0,20,PUBBLICAZIONE DATO NON AUTORIZZATA DAL GESTORE,PUBBLICAZIONE DATO NON AUTORIZZATA DAL GESTORE,18620,18620,PUBBLICAZIONE DATO NON AUTORIZZATA DAL GESTORE,U,LOCAZIONI TURISTICHE,LOCAZIONI TURISTICHE ART.27 BIS L.R.V. 11/2013,"ISOLE DELLA LAGUNA (ESCLUSO CENTRO STORICO, GIUDECCA, ISOLE DEDICATE IN VIA PRINCIPALE ALLA FUNZIONE RICETTIVA E ALBERGHI A 5 STELLE)",2312908.3742000004,5037221.607999999,2019-04-17,1,270421561,270425025,1,5,Città d'acqua,Murano,Venezia - Murano - Burano,"Murano, S. Erasmo"
13,UNICA,1305,270421561,270425025,1,5,2,UAA MICHELE,4602,4757,31006,CALLE BAROVIER 13,PUBBLICAZIONE DATO NON AUTORIZZATA DAL GESTORE,_,5,2,0,20,PUBBLICAZIONE DATO NON AUTORIZZATA DAL GESTORE,PUBBLICAZIONE DATO NON AUTORIZZATA DAL GESTORE,1305,1305,PUBBLICAZIONE DATO NON AUTORIZZATA DAL GESTORE,U,LOCAZIONI TURISTICHE,LOCAZIONI TURISTICHE ART.27 BIS L.R.V. 11/2013,"ISOLE DELLA LAGUNA (ESCLUSO CENTRO STORICO, GIUDECCA, ISOLE DEDICATE IN VIA PRINCIPALE ALLA FUNZIONE RICETTIVA E ALBERGHI A 5 STELLE)",2312950.5157000003,5037225.878799999,2019-04-17,1,270421561,270425025,1,5,Città d'acqua,Murano,Venezia - Murano - Burano,"Murano, S. Erasmo"
5,UNICA,3745,270421545,270425025,1,5,1,CÀ SETTA VENIER,4603,3030,40337,CALLE DEL CIMITERO 5,PUBBLICAZIONE DATO NON AUTORIZZATA DAL GESTORE,_,6,2,0,0,PUBBLICAZIONE DATO NON AUTORIZZATA DAL GESTORE,PUBBLICAZIONE DATO NON AUTORIZZATA DAL GESTORE,3745,3745,PUBBLICAZIONE DATO NON AUTORIZZATA DAL GESTORE,U,LOCAZIONI TURISTICHE,LOCAZIONI TURISTICHE ART.27 BIS L.R.V. 11/2013,CENTRO STORICO,2312895.8844,5037262.952500001,2019-04-17,1,270421545,270425025,1,5,Città d'acqua,Murano,Venezia - Murano - Burano,"Murano, S. Erasmo"
7,UNICA,15490,270421560,270425025,1,5,2,CA' BERNARDO (GARDEN),4604,844,45207,CALLE SAN BERNARDO 7,ROBERTOINAUGE@GMAIL.COM,_,5,2,0,20,CA' BERNARDO,PUBBLICAZIONE DATO NON AUTORIZZATA DAL GESTORE,15490,15490,3923281066,U,LOCAZIONI TURISTICHE,LOCAZIONI TURISTICHE ART.27 BIS L.R.V. 11/2013,"ISOLE DELLA LAGUNA (ESCLUSO CENTRO STORICO, GIUDECCA, ISOLE DEDICATE IN VIA PRINCIPALE ALLA FUNZIONE RICETTIVA E ALBERGHI A 5 STELLE)",2313035.3776000002,5037274.7555,2019-04-17,1,270421560,270425025,1,5,Città d'acqua,Murano,Venezia - Murano - Burano,"Murano, S. Erasmo"
7,UNICA,15490,270421560,270425025,1,5,2,CA' BERNARDO (TERRACE),4605,844,45206,CALLE SAN BERNARDO 7,ROBERTOINAUGE@GMAIL.COM,_,4,2,0,20,CA' BERNARDO,PUBBLICAZIONE DATO NON AUTORIZZATA DAL GESTORE,15490,15490,3923281066,U,LOCAZIONI TURISTICHE,LOCAZIONI TURISTICHE ART.27 BIS L.R.V. 11/2013,"ISOLE DELLA LAGUNA (ESCLUSO CENTRO STORICO, GIUDECCA, ISOLE DEDICATE IN VIA PRINCIPALE ALLA FUNZIONE RICETTIVA E ALBERGHI A 5 STELLE)",2313035.3776000002,5037274.7555,2019-04-17,1,270421560,270425025,1,5,Città d'acqua,Murano,Venezia - Murano - Burano,"Murano, S. Erasmo"
45,UNICA,3745,270421560,270425025,1,5,2,CA'MASORIN,4606,6249,85001,CALLE DEL CIMITERO 45,DANIELAELENA.DEZUANNI@GMAIL.COM,_,4,2,0,20,LOCAZIONE TURISTICA,PUBBLICAZIONE DATO NON AUTORIZZATA DAL GESTORE,3745,3745,3482304762,U,LOCAZIONI TURISTICHE,LOCAZIONI TURISTICHE ART.27 BIS L.R.V. 11/2013,"ISOLE DELLA LAGUNA (ESCLUSO CENTRO STORICO, GIUDECCA, ISOLE DEDICATE IN VIA PRINCIPALE ALLA FUNZIONE RICETTIVA E ALBERGHI A 5 STELLE)",2312961.1037999997,5037289.5779,2019-04-17,1,270421560,270425025,1,5,Città d'acqua,Murano,Venezia - Murano - Burano,"Murano, S. Erasmo"
43,UNICA,3745,270421560,270425025,1,5,2,APPARTAMENTO RICCARDO,4607,4053,75231,CALLE DEL CIMITERO 43,PUBBLICAZIONE DATO NON AUTORIZZATA DAL GESTORE,_,7,3,0,20,PUBBLICAZIONE DATO NON AUTORIZZATA DAL GESTORE,PUBBLICAZIONE DATO NON AUTORIZZATA DAL GESTORE,3745,3745,PUBBLICAZIONE DATO NON AUTORIZZATA DAL GESTORE,U,LOCAZIONI TURISTICHE,LOCAZIONI TURISTICHE ART.27 BIS L.R.V. 11/2013,"ISOLE DELLA LAGUNA (ESCLUSO CENTRO STORICO, GIUDECCA, ISOLE DEDICATE IN VIA PRINCIPALE ALLA FUNZIONE RICETTIVA E ALBERGHI A 5 STELLE)",2312954.5439,5037292.512499999,2019-04-17,1,270421560,270425025,1,5,Città d'acqua,Murano,Venezia - Murano - Burano,"Murano, S. Erasmo"
43,UNICA,3745,270421560,270425025,1,5,2,APPARTAMENTO CRISTINA,4608,5944,78704,CALLE DEL CIMITERO 43,SABINA.MARANGON@GMAIL.COM,_,7,3,0,20,APPARTAMENTO CRISITNA,PUBBLICAZIONE DATO NON AUTORIZZATA DAL GESTORE,3745,3745,3286439184,U,LOCAZIONI TURISTICHE,LOCAZIONI TURISTICHE ART.27 BIS L.R.V. 11/2013,"ISOLE DELLA LAGUNA (ESCLUSO CENTRO STORICO, GIUDECCA, ISOLE DEDICATE IN VIA PRINCIPALE ALLA FUNZIONE RICETTIVA E ALBERGHI A 5 STELLE)",2312954.5439,5037292.512499999,2019-04-17,1,270421560,270425025,1,5,Città d'acqua,Murano,Venezia - Murano - Burano,"Murano, S. Erasmo"
53,UNICA,18620,270421547,270425025,1,5,2,CONFORT MURANO ROOM,4609,3754,56121,FONDAMENTA SEBASTIANO VENIER 53,PUBBLICAZIONE DATO NON AUTORIZZATA DAL GESTORE,_,2,1,0,20,PUBBLICAZIONE DATO NON AUTORIZZATA DAL GESTORE,PUBBLICAZIONE DATO NON AUTORIZZATA DAL GESTORE,18620,18620,PUBBLICAZIONE DATO NON AUTORIZZATA DAL GESTORE,U,LOCAZIONI TURISTICHE,LOCAZIONI TURISTICHE ART.27 BIS L.R.V. 11/2013,"ISOLE DELLA LAGUNA (ESCLUSO CENTRO STORICO, GIUDECCA, ISOLE DEDICATE IN VIA PRINCIPALE ALLA FUNZIONE RICETTIVA E ALBERGHI A 5 STELLE)",2312749.0149,5037295.551899999,2019-04-17,1,270421547,270425025,1,5,Città d'acqua,Murano,Venezia - Murano - Burano,"Murano, S. Erasmo"
53,UNICA,18620,270421547,270425025,1,5,2,LAGUNA HOUSE,4610,3754,56120,FONDAMENTA SEBASTIANO VENIER 53,PUBBLICAZIONE DATO NON AUTORIZZATA DAL GESTORE,_,4,3,0,20,PUBBLICAZIONE DATO NON AUTORIZZATA DAL GESTORE,PUBBLICAZIONE DATO NON AUTORIZZATA DAL GESTORE,18620,18620,PUBBLICAZIONE DATO NON AUTORIZZATA DAL GESTORE,U,LOCAZIONI TURISTICHE,LOCAZIONI TURISTICHE ART.27 BIS L.R.V. 11/2013,"ISOLE DELLA LAGUNA (ESCLUSO CENTRO STORICO, GIUDECCA, ISOLE DEDICATE IN VIA PRINCIPALE ALLA FUNZIONE RICETTIVA E ALBERGHI A 5 STELLE)",2312749.0149,5037295.551899999,2019-04-17,1,270421547,270425025,1,5,Città d'acqua,Murano,Venezia - Murano - Burano,"Murano, S. Erasmo"
10,UNICA,3752,270421545,270425025,1,5,1,CARMEN HOUSE,4611,2485,62798,RAMO DEL CIMITERO 10,PUBBLICAZIONE DATO NON AUTORIZZATA DAL GESTORE,_,4,4,0,0,PUBBLICAZIONE DATO NON AUTORIZZATA DAL GESTORE,PUBBLICAZIONE DATO NON AUTORIZZATA DAL GESTORE,3752,3752,PUBBLICAZIONE DATO NON AUTORIZZATA DAL GESTORE,U,LOCAZIONI TURISTICHE,LOCAZIONI TURISTICHE ART.27 BIS L.R.V. 11/2013,CENTRO STORICO,2313012.1975,5037323.2896,2019-04-17,1,270421545,270425025,1,5,Città d'acqua,Murano,Venezia - Murano - Burano,"Murano, S. Erasmo"
10,UNICA,13341,270421546,270425025,1,5,2,MURANO GARDEN HOUSE,4612,4082,41956,FONDAMENTA CRISTOFORO PARMENSE 10,PUBBLICAZIONE DATO NON AUTORIZZATA DAL GESTORE,_,4,2,0,20,PUBBLICAZIONE DATO NON AUTORIZZATA DAL GESTORE,PUBBLICAZIONE DATO NON AUTORIZZATA DAL GESTORE,13341,13341,PUBBLICAZIONE DATO NON AUTORIZZATA DAL GESTORE,U,LOCAZIONI TURISTICHE,LOCAZIONI TURISTICHE ART.27 BIS L.R.V. 11/2013,"ISOLE DELLA LAGUNA (ESCLUSO CENTRO STORICO, GIUDECCA, ISOLE DEDICATE IN VIA PRINCIPALE ALLA FUNZIONE RICETTIVA E ALBERGHI A 5 STELLE)",2312598.2983999997,5037352.159600001,2019-04-17,1,270421546,270425025,1,5,Città d'acqua,Murano,Venezia - Murano - Burano,"Murano, S. Erasmo"
3,UNICA,14040,270421981,270425068,3,8,3,TESSERA,4613,5201,87737,VIA PINEROLO 3,PUBBLICAZIONE DATO NON AUTORIZZATA DAL GESTORE,_,4,2,0,30,PUBBLICAZIONE DATO NON AUTORIZZATA DAL GESTORE,PUBBLICAZIONE DATO NON AUTORIZZATA DAL GESTORE,14040,14040,PUBBLICAZIONE DATO NON AUTORIZZATA DAL GESTORE,U,LOCAZIONI TURISTICHE,LOCAZIONI TURISTICHE ART.27 BIS L.R.V. 11/2013,TERRAFERMA,2311125.5124000004,5042302.615900001,2019-04-17,3,270421981,270425068,3,8,Terraferma,Tessera,Favaro Veneto,Favaro Veneto
1,UNICA,14040,270421981,270425068,3,8,3,APPARTAMENTO BUSOLIN,4614,4977,65680,VIA PINEROLO 1,PUBBLICAZIONE DATO NON AUTORIZZATA DAL GESTORE,_,4,2,0,30,PUBBLICAZIONE DATO NON AUTORIZZATA DAL GESTORE,PUBBLICAZIONE DATO NON AUTORIZZATA DAL GESTORE,14040,14040,PUBBLICAZIONE DATO NON AUTORIZZATA DAL GESTORE,U,LOCAZIONI TURISTICHE,LOCAZIONI TURISTICHE ART.27 BIS L.R.V. 11/2013,TERRAFERMA,2311130.0653999997,5042317.526699999,2019-04-17,3,270421981,270425068,3,8,Terraferma,Tessera,Favaro Veneto,Favaro Veneto
1,UNICA,18650,270421991,270425068,3,8,3,CASA DI MARIA ROSA,4615,5324,90272,VIA VERCELLI 1,INFO@RENT-IT-VENICE.IT,_,4,2,0,30,BEMI SRL,PUBBLICAZIONE DATO NON AUTORIZZATA DAL GESTORE,18650,18650,041974659,U,LOCAZIONI TURISTICHE,LOCAZIONI TURISTICHE ART.27 BIS L.R.V. 11/2013,TERRAFERMA,2311265.6997999996,5042380.0559,2019-04-17,3,270421991,270425068,3,8,Terraferma,Tessera,Favaro Veneto,Favaro Veneto
2,UNICA,9360,270421991,270425068,3,8,3,NILO'S ROOM,4616,5692,71800,VIA IVREA 2,GATTA1988@GMAIL.COM,_,2,1,0,30,NILO'S ROOM,PUBBLICAZIONE DATO NON AUTORIZZATA DAL GESTORE,9360,9360,3490748927,U,LOCAZIONI TURISTICHE,LOCAZIONI TURISTICHE ART.27 BIS L.R.V. 11/2013,TERRAFERMA,2311312.7540999996,5042260.3737,2019-04-17,3,270421991,270425068,3,8,Terraferma,Tessera,Favaro Veneto,Favaro Veneto
41,UNICA,230,270421991,270425068,3,8,3,DOLCE LAGUNA,4617,3855,77871,VIA ALESSANDRIA 41 B,PUBBLICAZIONE DATO NON AUTORIZZATA DAL GESTORE,B,11,5,0,30,PUBBLICAZIONE DATO NON AUTORIZZATA DAL GESTORE,PUBBLICAZIONE DATO NON AUTORIZZATA DAL GESTORE,230,230,PUBBLICAZIONE DATO NON AUTORIZZATA DAL GESTORE,U,LOCAZIONI TURISTICHE,LOCAZIONI TURISTICHE ART.27 BIS L.R.V. 11/2013,TERRAFERMA,2311422.7445,5042259.3484000005,2019-04-17,3,270421991,270425068,3,8,Terraferma,Tessera,Favaro Veneto,Favaro Veneto
54,UNICA,1150,270421988,270425068,3,8,3,JOELMA APARTMENT VENICE,4618,6115,81967,VIA BAZZERA 54,JOELMACARDOSO68@GMAIL.COM,_,1,1,0,30,JOELMA APARTMENT VENICE,PUBBLICAZIONE DATO NON AUTORIZZATA DAL GESTORE,1150,1150,3491413165,U,LOCAZIONI TURISTICHE,LOCAZIONI TURISTICHE ART.27 BIS L.R.V. 11/2013,TERRAFERMA,2311423.7335,5042074.7480999995,2019-04-17,3,270421988,270425068,3,8,Terraferma,Tessera,Favaro Veneto,Favaro Veneto
49,UNICA,12470,270421581,270425025,1,5,2,APPARTAMENTO CANAL GRANDE MURANO,4619,4310,51050,FONDAMENTA ANDREA NAVAGERO 49,PUBBLICAZIONE DATO NON AUTORIZZATA DAL GESTORE,_,4,6,0,20,PUBBLICAZIONE DATO NON AUTORIZZATA DAL GESTORE,PUBBLICAZIONE DATO NON AUTORIZZATA DAL GESTORE,12470,12470,PUBBLICAZIONE DATO NON AUTORIZZATA DAL GESTORE,U,LOCAZIONI TURISTICHE,LOCAZIONI TURISTICHE ART.27 BIS L.R.V. 11/2013,"ISOLE DELLA LAGUNA (ESCLUSO CENTRO STORICO, GIUDECCA, ISOLE DEDICATE IN VIA PRINCIPALE ALLA FUNZIONE RICETTIVA E ALBERGHI A 5 STELLE)",2313330.0730999997,5036961.744100001,2019-04-17,1,270421581,270425025,1,5,Città d'acqua,Murano,Venezia - Murano - Burano,"Murano, S. Erasmo"
